timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1727107200000000000,2024-09-23T16:00:00.000000000Z,ETHUSDT-LINEAR,13245,900,1156705,28769,1283,84,9897,241,120349724,2665.91,73,2665.91,2661.57,321070278302,14.3692,2665.91,10.5948,20064665184,"[""layer-1""]"
1727110800000000000,2024-09-23T17:00:00.000000000Z,ETHUSDT-LINEAR,13274,713,1253760,29063,1183,84,10123,85,120349724,2668.23,72,2668.23,2659.15,320912674869,14.4318,2665.25,10.6236,20180315322,"[""layer-1""]"
1727114400000000000,2024-09-23T18:00:00.000000000Z,ETHUSDT-LINEAR,13304,668,1249786,29339,1014,84,10358,114,120349724,2683.86,72,2683.86,2665.42,323011549486,14.5084,2668.27,10.5924,20449416131,"[""layer-1""]"
1727118000000000000,2024-09-23T19:00:00.000000000Z,ETHUSDT-LINEAR,13198,653,1335109,29408,1083,84,10470,96,120349724,2677.74,72,2677.74,2669.97,322308423639,14.4336,2677.74,10.6495,20676277027,"[""layer-1""]"
1727121600000000000,2024-09-23T20:00:00.000000000Z,ETHUSDT-LINEAR,13269,608,1212427,29746,982,84,10648,61,120349724,2671.51,72,2671.51,2665.39,321557676401,14.4371,2670.12,10.6733,20695141592,"[""layer-1""]"
1727125200000000000,2024-09-23T21:00:00.000000000Z,ETHUSDT-LINEAR,13285,519,1222841,29689,799,84,10583,105,120349724,2658.99,72,2658.99,2647.4,320008283979,14.3683,2658.99,10.6518,20968900670,"[""layer-1""]"
1727128800000000000,2024-09-23T22:00:00.000000000Z,ETHUSDT-LINEAR,13116,458,1241853,29080,617,84,10081,808,120349724,2652.25,72,2652.25,2646.88,319233328721,14.3343,2652.25,10.6443,20149089091,"[""layer-1""]"
1727132400000000000,2024-09-23T23:00:00.000000000Z,ETHUSDT-LINEAR,13037,402,1120392,28636,477,83,9799,842,120349724,2649.12,72,2649.12,2640.69,318708023995,14.337,2646.93,10.6184,19912841456,"[""layer-1""]"
1727136000000000000,2024-09-24T00:00:00.000000000Z,ETHUSDT-LINEAR,12940,369,1116525,28189,458,83,9473,868,120349724,2633.7,73,2633.7,2624.84,316915165544,14.2412,2633.7,10.5462,19669305555,"[""layer-1""]"
1727139600000000000,2024-09-24T01:00:00.000000000Z,ETHUSDT-LINEAR,12959,404,1115641,28472,959,84,9769,836,120349724,2622.71,73,2622.71,2618.79,317075821036,14.3296,2622.71,10.6793,19330518373,"[""layer-1""]"
1727143200000000000,2024-09-24T02:00:00.000000000Z,ETHUSDT-LINEAR,12854,438,1346388,28196,845,84,9690,831,120350070,2614.19,72,2614.19,2610.86,314781961172,14.2217,2614.19,10.7546,19125226305,"[""layer-1""]"
1727146800000000000,2024-09-24T03:00:00.000000000Z,ETHUSDT-LINEAR,12774,395,1742016,28317,895,84,9943,47,120350070,2625.56,72,2625.56,2617.93,316004099519,14.2578,2620.23,10.8452,17358059705,"[""layer-1""]"
1727150400000000000,2024-09-24T04:00:00.000000000Z,ETHUSDT-LINEAR,12789,472,1153664,28609,976,84,10226,976,120351107,2622.54,72,2622.54,2618.9,315383372030,14.2188,2622.54,10.9302,17318978311,"[""layer-1""]"
1727154000000000000,2024-09-24T05:00:00.000000000Z,ETHUSDT-LINEAR,12747,433,1109622,28658,811,84,10380,153,120351107,2630.74,72,2630.74,2621.83,316505327487,14.2991,2622.23,10.8864,17021342016,"[""layer-1""]"
1727157600000000000,2024-09-24T06:00:00.000000000Z,ETHUSDT-LINEAR,12694,406,1110847,28268,526,84,10051,978,120351107,2639.18,72,2639.18,2631.54,317552737798,14.3071,2631.55,10.8087,16924409815,"[""layer-1""]"
1727161200000000000,2024-09-24T07:00:00.000000000Z,ETHUSDT-LINEAR,12741,560,1147999,27954,729,83,9681,23,120351107,2645.66,72,2645.66,2638.48,318431293364,14.3235,2638.8,10.6644,16657369462,"[""layer-1""]"
1727164800000000000,2024-09-24T08:00:00.000000000Z,ETHUSDT-LINEAR,12795,565,1128558,27777,711,84,9425,95,120351107,2653.66,72,2653.66,2644.13,318947017904,14.295,2646.65,10.6696,16661887458,"[""layer-1""]"
1727168400000000000,2024-09-24T09:00:00.000000000Z,ETHUSDT-LINEAR,12824,540,1132027,27524,728,83,9114,65,120362208,2649.94,71,2649.94,2644.49,319010577069,14.2166,2649.94,10.5589,16437597519,"[""layer-1""]"
1727172000000000000,2024-09-24T10:00:00.000000000Z,ETHUSDT-LINEAR,12861,544,1168006,27277,654,83,8819,82,120362208,2649.66,71,2649.66,2643.53,318713062100,14.2879,2644.85,10.5017,16280353692,"[""layer-1""]"
1727175600000000000,2024-09-24T11:00:00.000000000Z,ETHUSDT-LINEAR,13006,562,1137386,27358,706,83,8801,128,120362208,2639.15,71,2639.15,2636.19,317700311508,14.2274,2639.15,10.4259,16460562779,"[""layer-1""]"
1727179200000000000,2024-09-24T12:00:00.000000000Z,ETHUSDT-LINEAR,13151,700,1303890,27505,913,83,8709,97,120362208,2634.21,71,2634.21,2632.09,317077584647,14.2194,2634.21,10.388,16482041630,"[""layer-1""]"
1727182800000000000,2024-09-24T13:00:00.000000000Z,ETHUSDT-LINEAR,13093,640,1134965,27287,821,83,8518,67,120362208,2645.53,71,2645.53,2631.16,318395335944,14.2817,2632.4,10.1997,16419535051,"[""layer-1""]"
1727186400000000000,2024-09-24T14:00:00.000000000Z,ETHUSDT-LINEAR,13294,781,1214127,27590,994,83,8591,1105,120362208,2613.75,71,2613.75,2593.15,314472609985,14.0722,2613.75,10.1567,17012269382,"[""layer-1""]"
1727190000000000000,2024-09-24T15:00:00.000000000Z,ETHUSDT-LINEAR,13272,568,1163579,27561,736,83,8547,106,120362208,2618.13,70,2618.13,2605.8,314799103324,14.1838,2614.52,10.0611,16896492357,"[""layer-1""]"
1727193600000000000,2024-09-24T16:00:00.000000000Z,ETHUSDT-LINEAR,13309,712,1179716,27546,837,83,8420,45,120362208,2614.49,70,2614.49,2611.46,314608397062,14.1777,2613.18,9.9553,16051311706,"[""layer-1""]"
1727197200000000000,2024-09-24T17:00:00.000000000Z,ETHUSDT-LINEAR,13318,557,1320615,27584,688,83,8407,83,120362208,2650.54,70,2650.54,2626.24,318306235837,14.3076,2629.17,9.8814,16379962983,"[""layer-1""]"
1727200800000000000,2024-09-24T18:00:00.000000000Z,ETHUSDT-LINEAR,13467,729,1267797,27755,891,83,8405,118,120362208,2636.53,70,2636.53,2634.65,317355613512,14.1618,2636.53,9.8858,16426341471,"[""layer-1""]"
1727204400000000000,2024-09-24T19:00:00.000000000Z,ETHUSDT-LINEAR,13460,604,1273669,27754,769,83,8346,1090,120362208,2642.02,70,2642.02,2636.47,318156805457,14.2204,2638.64,9.8342,16295454426,"[""layer-1""]"
1727208000000000000,2024-09-24T20:00:00.000000000Z,ETHUSDT-LINEAR,13714,797,1248335,28082,951,83,8445,73,120362208,2646.24,70,2646.24,2640.73,319056425708,14.157,2646.24,9.8788,16624664379,"[""layer-1""]"
1727211600000000000,2024-09-24T21:00:00.000000000Z,ETHUSDT-LINEAR,13592,530,1222443,27985,662,83,8446,166,120362208,2644.69,70,2644.69,2641.4,318320791833,14.1391,2644.69,9.8302,16333932386,"[""layer-1""]"
1727215200000000000,2024-09-24T22:00:00.000000000Z,ETHUSDT-LINEAR,13429,415,1444560,27990,787,83,8740,63,120362208,2672.43,70,2671.28,2647.67,320804449242,14.2719,2647.86,9.8768,16618361528,"[""layer-1""]"
1727218800000000000,2024-09-24T23:00:00.000000000Z,ETHUSDT-LINEAR,13389,461,1143263,28209,981,83,9076,92,120362208,2655.39,70,2655.39,2652.84,319609580704,14.0943,2655.39,9.9882,16658812503,"[""layer-1""]"
1727222400000000000,2024-09-25T00:00:00.000000000Z,ETHUSDT-LINEAR,13390,425,1181658,28714,853,84,9627,41,120362208,2657.05,70,2656.76,2634.03,319430277767,14.148,2654.36,10.0784,16281469153,"[""layer-1""]"
1727226000000000000,2024-09-25T01:00:00.000000000Z,ETHUSDT-LINEAR,13227,464,1121602,28940,1014,84,9939,91,120362414,2655.62,70,2655.62,2638.12,319255275040,14.1752,2639.03,10.3245,16403117661,"[""layer-1""]"
1727229600000000000,2024-09-25T02:00:00.000000000Z,ETHUSDT-LINEAR,13132,485,1110438,29054,869,84,10100,981,120362414,2648.67,70,2648.67,2642.15,318885204498,14.0934,2648.67,10.4339,16106174906,"[""layer-1""]"
1727233200000000000,2024-09-25T03:00:00.000000000Z,ETHUSDT-LINEAR,13118,420,1136891,28907,574,84,10003,512,120362414,2643.39,70,2643.39,2640.89,318195785490,14.0656,2643.39,10.4137,15983391612,"[""layer-1""]"
1727236800000000000,2024-09-25T04:00:00.000000000Z,ETHUSDT-LINEAR,13006,368,1168875,28601,536,84,9801,94,120362414,2629.48,70,2629.48,2626.23,316679772547,13.9949,2629.48,10.4293,16072931750,"[""layer-1""]"
1727240400000000000,2024-09-25T05:00:00.000000000Z,ETHUSDT-LINEAR,13083,520,1166183,28478,671,84,9644,106,120362414,2624.37,70,2624.37,2621.82,315818044766,14.0265,2624.37,10.3926,16168826681,"[""layer-1""]"
1727244000000000000,2024-09-25T06:00:00.000000000Z,ETHUSDT-LINEAR,13052,465,1172009,28482,658,84,9616,98,120362414,2614.65,70,2614.65,2612.32,314927749183,13.9954,2614.65,10.3635,16288984704,"[""layer-1""]"
1727247600000000000,2024-09-25T07:00:00.000000000Z,ETHUSDT-LINEAR,13113,551,1206219,28432,713,84,9466,1081,120362414,2624.67,70,2624.67,2613.64,316073618609,14.1257,2617.81,10.2897,16304602780,"[""layer-1""]"
1727251200000000000,2024-09-25T08:00:00.000000000Z,ETHUSDT-LINEAR,13096,518,1194625,28171,692,84,9200,107,120362414,2625.78,70,2625.78,2620.83,315967193477,14.1068,2623.44,10.3082,15939750320,"[""layer-1""]"
1727254800000000000,2024-09-25T09:00:00.000000000Z,ETHUSDT-LINEAR,13186,663,1180999,28232,879,84,9109,83,120362414,2623.85,70,2623.85,2620.37,315673200933,14.0887,2623.85,10.2628,15819924396,"[""layer-1""]"
1727258400000000000,2024-09-25T10:00:00.000000000Z,ETHUSDT-LINEAR,13348,762,1247401,28748,1384,84,9468,90,120362414,2625.53,70,2625.53,2614.32,316090272818,14.1415,2620.41,10.436,15962697482,"[""layer-1""]"
1727262000000000000,2024-09-25T11:00:00.000000000Z,ETHUSDT-LINEAR,13414,649,1274251,29178,1196,84,9775,1017,120362414,2623.09,70,2623.09,2615.05,315632701568,14.1138,2621.21,10.5424,15766474714,"[""layer-1""]"
1727265600000000000,2024-09-25T12:00:00.000000000Z,ETHUSDT-LINEAR,13495,664,1222891,29633,1311,84,10214,87,120362414,2621.26,70,2621.26,2618.41,315233759788,14.0537,2621.26,10.5962,15552410891,"[""layer-1""]"
1727269200000000000,2024-09-25T13:00:00.000000000Z,ETHUSDT-LINEAR,13651,790,1278852,30399,1368,85,10748,163,120362414,2614.45,70,2614.45,2606.21,315009659673,14.0853,2614.45,10.6617,15627344259,"[""layer-1""]"
1727272800000000000,2024-09-25T14:00:00.000000000Z,ETHUSDT-LINEAR,13596,772,1320886,30526,1296,85,10840,135,120362414,2626.45,70,2626.45,2616.87,316302680805,14.125,2618.02,10.6668,14492136128,"[""layer-1""]"
1727276400000000000,2024-09-25T15:00:00.000000000Z,ETHUSDT-LINEAR,13756,816,1235817,30653,1027,85,10786,101,120362414,2604.23,70,2604.23,2598.07,313560126861,13.9579,2604.23,10.5995,14446487598,"[""layer-1""]"
1727280000000000000,2024-09-25T16:00:00.000000000Z,ETHUSDT-LINEAR,13937,780,1292366,30746,968,85,10697,1128,120362414,2604.24,71,2604.24,2594.3,313423405558,14.0442,2600.02,10.5254,14553018488,"[""layer-1""]"
1727283600000000000,2024-09-25T17:00:00.000000000Z,ETHUSDT-LINEAR,13986,679,1340140,30738,895,84,10522,77,120362414,2578.41,70,2578.41,2568.88,310509073990,13.9078,2578.41,10.4101,14675218423,"[""layer-1""]"
1727287200000000000,2024-09-25T18:00:00.000000000Z,ETHUSDT-LINEAR,14051,765,1375401,30561,934,85,10270,62,120362414,2582.37,71,2582.37,2573.5,310492097214,13.9916,2575.45,10.4063,14573245187,"[""layer-1""]"
1727290800000000000,2024-09-25T19:00:00.000000000Z,ETHUSDT-LINEAR,14038,635,1404449,30329,777,85,10057,112,120362414,2581.51,71,2581.51,2573.17,310476222823,13.9491,2581.01,10.2621,14690362140,"[""layer-1""]"
1727294400000000000,2024-09-25T20:00:00.000000000Z,ETHUSDT-LINEAR,14033,622,1283908,30098,758,84,9738,34,120362414,2579.07,71,2579.07,2569.95,310303242246,13.9731,2573.59,10.2335,14317057028,"[""layer-1""]"
1727298000000000000,2024-09-25T21:00:00.000000000Z,ETHUSDT-LINEAR,14304,771,1417195,30185,876,84,9494,38,120362414,2583.91,71,2583.91,2577.28,311028553413,13.9551,2579.55,10.2461,14221268767,"[""layer-1""]"
1727301600000000000,2024-09-25T22:00:00.000000000Z,ETHUSDT-LINEAR,14229,512,1197325,29766,596,84,9258,29,120362414,2571.03,70,2571.03,2557.72,309370946012,13.8875,2571.03,10.2312,14050105261,"[""layer-1""]"
1727305200000000000,2024-09-25T23:00:00.000000000Z,ETHUSDT-LINEAR,14106,381,1154237,29328,426,84,8976,99,120362414,2570.38,70,2570.38,2567.43,309546445958,13.9392,2570.38,10.1546,14119729962,"[""layer-1""]"
1727308800000000000,2024-09-26T00:00:00.000000000Z,ETHUSDT-LINEAR,13953,338,1159770,29014,416,83,8826,35,120362414,2576.64,70,2576.64,2559.95,310064493855,13.9858,2576.64,10.136,14097438191,"[""layer-1""]"
1727312400000000000,2024-09-26T01:00:00.000000000Z,ETHUSDT-LINEAR,13792,315,1118314,28541,407,83,8563,18,120362414,2584.06,70,2584.06,2561.34,310586782300,14.0659,2571.93,10.0541,14193710306,"[""layer-1""]"
1727316000000000000,2024-09-26T02:00:00.000000000Z,ETHUSDT-LINEAR,13746,371,1131125,28531,504,84,8605,34,120362772,2592.76,70,2592.76,2585.39,312072090505,14.0803,2586.11,10.0625,14322092018,"[""layer-1""]"
1727319600000000000,2024-09-26T03:00:00.000000000Z,ETHUSDT-LINEAR,13539,385,1139397,27992,467,83,8233,17,120362772,2600.87,70,2600.87,2593.21,313033087988,14.0709,2596.46,10.0833,14390962129,"[""layer-1""]"
1727323200000000000,2024-09-26T04:00:00.000000000Z,ETHUSDT-LINEAR,13485,394,1164611,27809,518,83,8131,114,120362772,2595.93,70,2595.93,2592.23,312453303342,14.0155,2595.93,9.9928,14213895816,"[""layer-1""]"
1727326800000000000,2024-09-26T05:00:00.000000000Z,ETHUSDT-LINEAR,13396,373,1192469,27654,556,83,8032,88,120362772,2610.42,70,2610.42,2592.64,314547915521,14.1294,2596.09,10.0086,14268991077,"[""layer-1""]"
1727330400000000000,2024-09-26T06:00:00.000000000Z,ETHUSDT-LINEAR,13507,434,1214058,27867,619,84,8220,25,120362772,2615.14,69,2615.14,2611.28,314979963254,14.0854,2611.28,9.9149,14134833315,"[""layer-1""]"
1727334000000000000,2024-09-26T07:00:00.000000000Z,ETHUSDT-LINEAR,13543,668,1902598,28030,930,84,8332,80,120362772,2627.99,69,2627.99,2614.7,316281542531,14.1032,2615.65,10.0802,14254692936,"[""layer-1""]"
1727337600000000000,2024-09-26T08:00:00.000000000Z,ETHUSDT-LINEAR,13542,567,1218475,27947,708,83,8273,262,120362772,2621.59,69,2621.59,2619.23,315763263242,14.0401,2621.59,10.0533,14395104677,"[""layer-1""]"
1727341200000000000,2024-09-26T09:00:00.000000000Z,ETHUSDT-LINEAR,13563,566,1283690,28003,712,83,8336,82,120362772,2619.59,69,2619.59,2612.85,315326989652,14.0527,2619.52,10.0338,14647417820,"[""layer-1""]"
1727344800000000000,2024-09-26T10:00:00.000000000Z,ETHUSDT-LINEAR,13654,659,1272275,28057,780,84,8277,556,120362772,2631.29,70,2631.29,2617.31,316803425614,14.1105,2618.9,9.9925,14862637198,"[""layer-1""]"
1727348400000000000,2024-09-26T11:00:00.000000000Z,ETHUSDT-LINEAR,13585,567,1237140,28049,754,84,8284,42,120362772,2629.32,69,2629.32,2622.93,316559980920,13.9939,2628.69,9.9048,14960621939,"[""layer-1""]"
1727352000000000000,2024-09-26T12:00:00.000000000Z,ETHUSDT-LINEAR,13523,566,1243649,28014,744,84,8311,37,120362772,2630.13,69,2630.13,2623.32,316745753374,14.0013,2628.09,9.7991,15389037305,"[""layer-1""]"
1727355600000000000,2024-09-26T13:00:00.000000000Z,ETHUSDT-LINEAR,13584,634,1308915,28159,777,84,8352,92,120362772,2627.45,69,2627.45,2613.98,316297620050,13.9633,2627.45,9.5896,15450439838,"[""layer-1""]"
1727359200000000000,2024-09-26T14:00:00.000000000Z,ETHUSDT-LINEAR,13628,656,1252133,28298,857,84,8432,76,120362772,2629.89,69,2629.89,2615.54,316098543474,13.9843,2618.97,9.4787,16319507026,"[""layer-1""]"
1727362800000000000,2024-09-26T15:00:00.000000000Z,ETHUSDT-LINEAR,13701,662,1306690,28578,845,84,8602,152,120362772,2649.98,69,2649.98,2610.46,318793006143,14.0824,2620.35,9.4089,17210132432,"[""layer-1""]"
1727366400000000000,2024-09-26T16:00:00.000000000Z,ETHUSDT-LINEAR,13708,708,1232492,28687,885,84,8692,39,120362772,2654.19,69,2654.19,2643.95,320117627532,13.9778,2654.03,9.3622,17317401331,"[""layer-1""]"
1727370000000000000,2024-09-26T17:00:00.000000000Z,ETHUSDT-LINEAR,13804,617,1258293,28920,756,84,8793,373,120362772,2645.66,69,2645.66,2629.22,318393408146,13.8735,2645.66,9.3273,17095443401,"[""layer-1""]"
1727373600000000000,2024-09-26T18:00:00.000000000Z,ETHUSDT-LINEAR,13691,480,1324141,28791,636,84,8785,79,120362772,2641.26,70,2641.26,2628.12,317935222953,13.9213,2631.5,9.2166,17190224506,"[""layer-1""]"
1727377200000000000,2024-09-26T19:00:00.000000000Z,ETHUSDT-LINEAR,13816,655,1244615,28973,887,84,8813,31,120362772,2653.7,70,2653.7,2649.18,319460694914,13.9494,2653.7,9.2122,17186194088,"[""layer-1""]"
1727380800000000000,2024-09-26T20:00:00.000000000Z,ETHUSDT-LINEAR,13770,529,1245794,29028,659,84,8931,72,120362772,2643.6,70,2643.6,2630.32,318304713845,13.9741,2643.6,9.2165,17530365514,"[""layer-1""]"
1727384400000000000,2024-09-26T21:00:00.000000000Z,ETHUSDT-LINEAR,13730,507,1301875,28918,692,84,8801,925,120362772,2638.93,70,2638.93,2631.16,317277683174,13.9747,2633.71,9.2715,17719404596,"[""layer-1""]"
1727388000000000000,2024-09-26T22:00:00.000000000Z,ETHUSDT-LINEAR,13613,376,1193455,28684,495,84,8738,135,120362772,2636.59,70,2636.59,2634.34,317510049924,13.9181,2636.59,9.2544,17426557147,"[""layer-1""]"
1727391600000000000,2024-09-26T23:00:00.000000000Z,ETHUSDT-LINEAR,13509,352,1183613,28463,491,84,8672,89,120362772,2631.22,70,2631.22,2618.7,316703599193,13.8721,2631.22,9.327,17336033595,"[""layer-1""]"
1727395200000000000,2024-09-27T00:00:00.000000000Z,ETHUSDT-LINEAR,13505,392,1207750,28438,506,84,8660,80,120362772,2639.78,70,2639.78,2626.74,317825187020,13.915,2632.24,9.356,17234260498,"[""layer-1""]"
1727398800000000000,2024-09-27T01:00:00.000000000Z,ETHUSDT-LINEAR,13503,456,1127744,28483,680,84,8738,169,120363208,2626.67,70,2626.67,2623.15,316144343951,13.8119,2626.67,9.4206,16845489362,"[""layer-1""]"
1727402400000000000,2024-09-27T02:00:00.000000000Z,ETHUSDT-LINEAR,13350,374,1131181,28147,524,84,8626,94,120363208,2618.93,70,2618.93,2617.88,315419444935,13.815,2618.93,9.4087,16580478407,"[""layer-1""]"
1727406000000000000,2024-09-27T03:00:00.000000000Z,ETHUSDT-LINEAR,13327,389,1170617,28243,567,84,8702,354,120363208,2638.94,70,2638.94,2616.95,317356633442,13.9426,2619.3,9.5012,16639384336,"[""layer-1""]"
1727409600000000000,2024-09-27T04:00:00.000000000Z,ETHUSDT-LINEAR,13276,389,1172066,28102,534,84,8622,246,120363208,2645.74,70,2645.74,2637.98,318216824825,13.8777,2638.07,9.5331,16825948098,"[""layer-1""]"
1727413200000000000,2024-09-27T05:00:00.000000000Z,ETHUSDT-LINEAR,13216,380,1201064,28188,564,84,8710,48,120363208,2642.36,70,2642.36,2638.19,317909851856,13.8537,2642.36,9.5493,16874376753,"[""layer-1""]"
1727416800000000000,2024-09-27T06:00:00.000000000Z,ETHUSDT-LINEAR,13129,421,1252248,28015,577,84,8720,181,120363208,2655.44,70,2655.44,2653.62,319504129694,13.899,2654.34,9.5215,17295136758,"[""layer-1""]"
1727420400000000000,2024-09-27T07:00:00.000000000Z,ETHUSDT-LINEAR,13234,434,1198266,28293,582,84,8885,105,120363208,2661.65,70,2661.65,2653.4,320348674882,13.9325,2655.9,9.5525,17507098896,"[""layer-1""]"
1727424000000000000,2024-09-27T08:00:00.000000000Z,ETHUSDT-LINEAR,13356,560,1232594,28391,693,84,8928,900,120363208,2666.07,70,2666.07,2657.76,320949008196,13.9439,2660.19,9.5792,17670687800,"[""layer-1""]"
1727427600000000000,2024-09-27T09:00:00.000000000Z,ETHUSDT-LINEAR,13321,602,1282140,28243,753,84,8728,79,120363208,2666.24,70,2666.24,2657.24,321148331206,13.9037,2666.24,9.5455,17679744955,"[""layer-1""]"
1727431200000000000,2024-09-27T10:00:00.000000000Z,ETHUSDT-LINEAR,13333,567,1407640,28307,715,84,8785,309,120363208,2645.1,70,2645.1,2643.16,318434266462,13.7873,2645.1,9.5351,17553407004,"[""layer-1""]"
1727434800000000000,2024-09-27T11:00:00.000000000Z,ETHUSDT-LINEAR,13311,552,1277465,28337,737,84,8868,38,120363208,2648.77,70,2648.77,2642.71,318822241212,13.876,2643.78,9.5135,17458206329,"[""layer-1""]"
1727438400000000000,2024-09-27T12:00:00.000000000Z,ETHUSDT-LINEAR,13255,507,1331630,28310,713,84,8885,916,120363208,2662.76,71,2662.76,2646.22,320832400737,13.9578,2652.71,9.4968,17339472455,"[""layer-1""]"
1727442000000000000,2024-09-27T13:00:00.000000000Z,ETHUSDT-LINEAR,13348,633,1246848,28555,860,84,8959,57,120363208,2654.88,71,2654.88,2643.71,319996996673,13.8621,2654.88,9.4617,17309084656,"[""layer-1""]"
1727445600000000000,2024-09-27T14:00:00.000000000Z,ETHUSDT-LINEAR,13384,630,1252570,28727,813,84,9014,114,120363208,2691.41,71,2691.41,2659.3,322625254741,13.9889,2661.59,9.3754,17525055781,"[""layer-1""]"
1727449200000000000,2024-09-27T15:00:00.000000000Z,ETHUSDT-LINEAR,13354,588,1269119,28766,809,84,9116,47,120363208,2692.36,71,2692.36,2681.34,324201565624,13.9276,2683.58,9.2991,17038078790,"[""layer-1""]"
1727452800000000000,2024-09-27T16:00:00.000000000Z,ETHUSDT-LINEAR,13414,608,1245387,28959,840,84,9188,653,120363208,2720.54,71,2720.54,2680.66,327301128996,14.101,2685.02,9.3545,17558354480,"[""layer-1""]"
1727456400000000000,2024-09-27T17:00:00.000000000Z,ETHUSDT-LINEAR,13403,569,1326553,28993,778,84,9211,567,120363208,2699.74,71,2699.74,2687.07,324821898708,13.9175,2699.74,9.3352,17543691123,"[""layer-1""]"
1727460000000000000,2024-09-27T18:00:00.000000000Z,ETHUSDT-LINEAR,13556,595,1237887,29247,757,84,9316,55,120363208,2691.31,72,2691.31,2688.49,323576553880,13.9578,2691.31,9.3742,17576807797,"[""layer-1""]"
1727463600000000000,2024-09-27T19:00:00.000000000Z,ETHUSDT-LINEAR,13428,420,1232323,29003,576,84,9247,118,120363208,2701.48,72,2701.48,2694.87,324997347130,14.0184,2699.98,9.2886,17629270341,"[""layer-1""]"
1727467200000000000,2024-09-27T20:00:00.000000000Z,ETHUSDT-LINEAR,13372,439,1202509,28904,561,84,9181,51,120363208,2695.38,72,2695.38,2690.91,324419319677,14.0265,2695.38,9.311,17446721500,"[""layer-1""]"
1727470800000000000,2024-09-27T21:00:00.000000000Z,ETHUSDT-LINEAR,13311,388,1197100,28721,501,84,9106,28,120363208,2697.75,72,2697.75,2691.17,324328964083,14.0012,2696.72,9.2602,17291804196,"[""layer-1""]"
1727474400000000000,2024-09-27T22:00:00.000000000Z,ETHUSDT-LINEAR,13166,343,1212887,28502,480,84,8951,737,120363208,2703.96,72,2703.96,2692.9,325260900657,14.0451,2695.6,9.3063,17262852444,"[""layer-1""]"
1727478000000000000,2024-09-27T23:00:00.000000000Z,ETHUSDT-LINEAR,13065,284,1154118,28249,378,84,8906,138,120363208,2696.85,72,2696.85,2695.54,324461714214,13.983,2696.85,9.3296,17023020294,"[""layer-1""]"
1727481600000000000,2024-09-28T00:00:00.000000000Z,ETHUSDT-LINEAR,13023,275,1131018,28057,356,84,8889,60,120363208,2697.35,72,2697.35,2692.3,324284306733,14.0021,2695.82,9.3611,16851193417,"[""layer-1""]"
1727485200000000000,2024-09-28T01:00:00.000000000Z,ETHUSDT-LINEAR,12925,285,1152730,27802,429,84,8743,581,120363208,2694.45,72,2694.45,2693.42,324501171752,13.9886,2694.45,9.4038,16570172193,"[""layer-1""]"
1727488800000000000,2024-09-28T02:00:00.000000000Z,ETHUSDT-LINEAR,12797,281,1133940,27554,392,84,8666,74,120364336,2702.54,71,2702.54,2690.59,325259884329,14.0075,2697.81,9.3642,16598653839,"[""layer-1""]"
1727492400000000000,2024-09-28T03:00:00.000000000Z,ETHUSDT-LINEAR,12739,373,1115685,27404,487,84,8626,85,120364336,2692.27,71,2692.27,2689.07,324008225130,13.9078,2692.27,9.3881,16535488524,"[""layer-1""]"
1727496000000000000,2024-09-28T04:00:00.000000000Z,ETHUSDT-LINEAR,12704,315,1103260,27303,453,84,8530,122,120364336,2699.27,70,2699.27,2689.15,324835968603,13.9734,2691.28,9.4163,16483187156,"[""layer-1""]"
1727499600000000000,2024-09-28T05:00:00.000000000Z,ETHUSDT-LINEAR,12645,291,1116335,27297,436,84,8630,90,120364336,2692.23,70,2692.23,2684.87,323784584823,13.9375,2692.23,9.4457,16340544058,"[""layer-1""]"
1727503200000000000,2024-09-28T06:00:00.000000000Z,ETHUSDT-LINEAR,12647,361,1397160,27291,510,84,8621,973,120364336,2678.17,69,2678.17,2676.41,322267981856,13.9088,2678.17,9.4674,15921595811,"[""layer-1""]"
1727506800000000000,2024-09-28T07:00:00.000000000Z,ETHUSDT-LINEAR,12538,389,1167786,27093,525,84,8586,71,120364336,2679.08,69,2679.08,2677.41,322461712741,13.9632,2679.08,9.4207,15543380856,"[""layer-1""]"
1727510400000000000,2024-09-28T08:00:00.000000000Z,ETHUSDT-LINEAR,12578,450,2253950,27081,611,84,8595,608,120364336,2670.71,69,2670.71,2666.92,321530353938,13.9174,2670.71,9.4148,15437925557,"[""layer-1""]"
1727514000000000000,2024-09-28T09:00:00.000000000Z,ETHUSDT-LINEAR,12644,528,1178656,27165,771,84,8635,143,120364336,2667.8,69,2667.8,2652.25,320860791273,13.9429,2667.42,9.5009,15426620170,"[""layer-1""]"
1727517600000000000,2024-09-28T10:00:00.000000000Z,ETHUSDT-LINEAR,12617,449,1583578,27131,586,84,8615,430,120364336,2675.71,68,2675.71,2667.7,322106929619,13.9848,2670.03,9.5303,15125912556,"[""layer-1""]"
1727521200000000000,2024-09-28T11:00:00.000000000Z,ETHUSDT-LINEAR,12605,437,1184580,27166,659,84,8764,30,120364336,2672.36,68,2672.36,2671.13,321697412847,13.9275,2672.36,9.5365,14986326620,"[""layer-1""]"
