timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1710657900000000000,2024-03-17T06:45:00+00:00,SOLUSDT-LINEAR,186.6161,186.9805,182.68,182.6801,10068.1
1710658800000000000,2024-03-17T07:00:00+00:00,SOLUSDT-LINEAR,182.6801,184.5373,180.3298,181.6667,16897.6
1710659700000000000,2024-03-17T07:15:00+00:00,SOLUSDT-LINEAR,181.6667,182.2543,178.3661,181.0769,20298.2
1710660600000000000,2024-03-17T07:30:00+00:00,SOLUSDT-LINEAR,181.0769,181.8995,178.9001,180.1793,12144.7
1710661500000000000,2024-03-17T07:45:00+00:00,SOLUSDT-LINEAR,180.1793,182.418,179.651,181.8902,8645.7
1710662400000000000,2024-03-17T08:00:00+00:00,SOLUSDT-LINEAR,181.8902,184.7919,180.66,180.7655,11768.5
1710663300000000000,2024-03-17T08:15:00+00:00,SOLUSDT-LINEAR,180.7655,185.2824,179.8301,184.952,14405.4
1710664200000000000,2024-03-17T08:30:00+00:00,SOLUSDT-LINEAR,184.952,186.9524,184.151,186.7391,13064.8
1710665100000000000,2024-03-17T08:45:00+00:00,SOLUSDT-LINEAR,186.7391,187.9364,185.5942,186.3795,13189.4
1710666000000000000,2024-03-17T09:00:00+00:00,SOLUSDT-LINEAR,186.3795,187.5,185.7155,186.9731,11401.8
1710666900000000000,2024-03-17T09:15:00+00:00,SOLUSDT-LINEAR,186.9731,187.6827,185.7323,185.9797,6500.4
1710667800000000000,2024-03-17T09:30:00+00:00,SOLUSDT-LINEAR,185.9797,186.5577,185.0872,185.4389,6793.8
1710668700000000000,2024-03-17T09:45:00+00:00,SOLUSDT-LINEAR,185.4389,185.9634,184.6192,185.73,6854.9
1710669600000000000,2024-03-17T10:00:00+00:00,SOLUSDT-LINEAR,185.73,188.0279,185.7287,187.0119,10282.1
1710670500000000000,2024-03-17T10:15:00+00:00,SOLUSDT-LINEAR,187.0119,192.3,187.0018,192.0702,20125.1
1710671400000000000,2024-03-17T10:30:00+00:00,SOLUSDT-LINEAR,192.0702,192.9,190.0,190.9006,14622.7
1710672300000000000,2024-03-17T10:45:00+00:00,SOLUSDT-LINEAR,190.9006,193.7696,190.505,193.2721,15749.9
1710673200000000000,2024-03-17T11:00:00+00:00,SOLUSDT-LINEAR,193.2721,193.7135,192.3024,192.8845,9316.2
1710674100000000000,2024-03-17T11:15:00+00:00,SOLUSDT-LINEAR,192.8845,193.2082,191.2647,191.5601,8152.6
1710675000000000000,2024-03-17T11:30:00+00:00,SOLUSDT-LINEAR,191.5601,192.9066,191.2102,192.0559,6411.1
