timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1765839600000000000,2025-12-15T23:00:00+00:00,DOGEUSDT-LINEAR,0.12883,0.12959,0.12877,0.12959,4506325.0
1765840500000000000,2025-12-15T23:15:00+00:00,DOGEUSDT-LINEAR,0.12959,0.12959,0.12897,0.12912,1881307.0
1765841400000000000,2025-12-15T23:30:00+00:00,DOGEUSDT-LINEAR,0.12912,0.12972,0.129069999,0.1296,4993271.0
1765842300000000000,2025-12-15T23:45:00+00:00,DOGEUSDT-LINEAR,0.1296,0.12974,0.12944,0.129679999,1477480.0
1765843200000000000,2025-12-16T00:00:00+00:00,DOGEUSDT-LINEAR,0.129679999,0.13014,0.12948,0.12962,7475917.0
1765844100000000000,2025-12-16T00:15:00+00:00,DOGEUSDT-LINEAR,0.12962,0.1298,0.12933,0.129679999,2478726.0
1765845000000000000,2025-12-16T00:30:00+00:00,DOGEUSDT-LINEAR,0.129679999,0.129679999,0.129099999,0.12926,1767138.0
1765845900000000000,2025-12-16T00:45:00+00:00,DOGEUSDT-LINEAR,0.12926,0.129289999,0.12867,0.12881,6353708.0
1765846800000000000,2025-12-16T01:00:00+00:00,DOGEUSDT-LINEAR,0.12881,0.129649999,0.12867,0.12942,6272556.0
1765847700000000000,2025-12-16T01:15:00+00:00,DOGEUSDT-LINEAR,0.12942,0.129649999,0.12895,0.12903,5124943.0
1765848600000000000,2025-12-16T01:30:00+00:00,DOGEUSDT-LINEAR,0.12903,0.12941,0.12872,0.12919,7135429.0
1765849500000000000,2025-12-16T01:45:00+00:00,DOGEUSDT-LINEAR,0.12919,0.129509999,0.12903,0.12919,3226674.0
1765850400000000000,2025-12-16T02:00:00+00:00,DOGEUSDT-LINEAR,0.12919,0.12926,0.12874,0.129149999,1549928.0
1765851300000000000,2025-12-16T02:15:00+00:00,DOGEUSDT-LINEAR,0.129149999,0.12978,0.12889,0.12977,4898234.0
1765852200000000000,2025-12-16T02:30:00+00:00,DOGEUSDT-LINEAR,0.12977,0.12986,0.12924,0.12934,2464771.0
1765853100000000000,2025-12-16T02:45:00+00:00,DOGEUSDT-LINEAR,0.12934,0.129459999,0.12908,0.12928,3747060.0
1765854000000000000,2025-12-16T03:00:00+00:00,DOGEUSDT-LINEAR,0.12928,0.12948,0.12876,0.128899999,1470061.0
1765854900000000000,2025-12-16T03:15:00+00:00,DOGEUSDT-LINEAR,0.128899999,0.12926,0.12886,0.12912,3208922.0
1765855800000000000,2025-12-16T03:30:00+00:00,DOGEUSDT-LINEAR,0.12912,0.1292,0.12826,0.128929999,4614615.0
