timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1756857600000000000,2025-09-03T00:00:00.000000000Z,BTCUSDT-LINEAR,18437,377,3399015,36737,571,79,8115,204,19915362,111302.79,64,111302.79,111190.03,2216651746266,57.8902,111190.7,19.332,74503908715,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756861200000000000,2025-09-03T01:00:00.000000000Z,BTCUSDT-LINEAR,19048,480,3652075,38404,831,79,8864,193,19915362,111120.19,57,111120.19,110913.12,2212825213369,57.8276,111120.19,18.7729,75060547236,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756864800000000000,2025-09-03T02:00:00.000000000Z,BTCUSDT-LINEAR,18390,367,3292949,36244,525,79,7930,201,19915362,111449.59,60,111449.59,111059.64,2217896706770,57.9447,111170.25,19.2819,73968038669,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756868400000000000,2025-09-03T03:00:00.000000000Z,BTCUSDT-LINEAR,18356,393,3416559,36578,567,79,8021,211,19915362,111073.2,54,111073.76,110920.4,2212465641317,57.6507,111073.76,18.9927,73647795947,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756872000000000000,2025-09-03T04:00:00.000000000Z,BTCUSDT-LINEAR,18628,264,3022365,36559,373,79,7845,161,19915362,111042.8,54,111042.8,110866.5,2210118271060,57.7766,111042.8,19.1697,72448891392,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756875600000000000,2025-09-03T05:00:00.000000000Z,BTCUSDT-LINEAR,18390,311,3277735,36140,398,79,7676,161,19915362,110716.88,55,110716.88,110697.71,2205252164589,57.6153,110716.88,19.2906,72048306952,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756879200000000000,2025-09-03T06:00:00.000000000Z,BTCUSDT-LINEAR,18312,427,3561645,35755,680,80,7580,120,19915362,110715.85,55,110715.85,110603.33,2204861666883,57.812,110710.21,20.253,73176134786,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756882800000000000,2025-09-03T07:00:00.000000000Z,BTCUSDT-LINEAR,18487,370,3638274,36694,703,80,8080,122,19915362,111063.31,61,111063.31,110582.96,2211325985260,57.9946,110722.72,20.2809,72270538250,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756886400000000000,2025-09-03T08:00:00.000000000Z,BTCUSDT-LINEAR,17950,384,3512634,35417,646,79,7591,121,19915362,110971.97,57,110971.97,110971.97,2210606744801,57.8407,110971.97,19.875,71865731189,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756890000000000000,2025-09-03T09:00:00.000000000Z,BTCUSDT-LINEAR,18099,329,3410106,36225,478,80,8323,114,19915362,111220.79,62,111220.79,110911.61,2214728800183,57.9826,111003.43,19.2507,71234292894,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756893600000000000,2025-09-03T10:00:00.000000000Z,BTCUSDT-LINEAR,18426,354,3906526,36629,541,80,7883,106,19915362,111407.07,63,111407.07,111194.16,2217831690193,57.83,111264.29,19.1609,72373115329,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756897200000000000,2025-09-03T11:00:00.000000000Z,BTCUSDT-LINEAR,18867,384,4131541,37327,521,80,8133,99,19915362,111508.2,64,111508.2,111411.93,2221027373320,57.8054,111452.22,19.4307,72082493324,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756900800000000000,2025-09-03T12:00:00.000000000Z,BTCUSDT-LINEAR,19008,468,4401567,38227,787,80,8488,163,19915362,111087.04,59,111087.04,111083.76,2213705616106,57.5746,111087.04,20.0198,69294270495,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756904400000000000,2025-09-03T13:00:00.000000000Z,BTCUSDT-LINEAR,19391,574,4017008,39020,913,80,8847,323,19915362,111413.42,63,111413.42,111121.68,2223623239748,58.0245,111149.49,20.359,66932555956,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756908000000000000,2025-09-03T14:00:00.000000000Z,BTCUSDT-LINEAR,19663,630,4528521,40224,1274,81,9557,323,19915362,112127.5,59,112127.5,111176.14,2236484938124,58.0729,111441.48,20.0681,65380232861,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756911600000000000,2025-09-03T15:00:00.000000000Z,BTCUSDT-LINEAR,19027,480,5062077,38305,859,81,9083,378,19915362,112237.36,59,112237.36,111954.54,2234785554060,57.6142,112237.36,19.9263,64726843825,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756915200000000000,2025-09-03T16:00:00.000000000Z,BTCUSDT-LINEAR,19144,375,3485051,39068,490,80,9134,350,19915362,111813.35,56,111813.35,111728.98,2226786878355,57.4365,111813.35,19.4194,64613427642,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756918800000000000,2025-09-03T17:00:00.000000000Z,BTCUSDT-LINEAR,18938,339,3943967,37642,627,78,8553,290,19915362,112380.37,63,112380.37,111862.02,2239127659121,57.8678,111872.14,19.6088,63199174679,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756922400000000000,2025-09-03T18:00:00.000000000Z,BTCUSDT-LINEAR,18550,187,3940555,36995,266,80,8123,344,19915362,111946.44,62,111946.44,111834.32,2228556403163,57.5112,111946.44,19.4689,64109442981,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756926000000000000,2025-09-03T19:00:00.000000000Z,BTCUSDT-LINEAR,18550,213,3284949,37090,316,79,8078,339,19915362,112156.22,67,112156.22,111802.02,2230126805824,57.7749,112002.22,19.9839,62864857529,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1756929600000000000,2025-09-03T20:00:00.000000000Z,BTCUSDT-LINEAR,18045,304,3204696,35539,446,80,7492,306,19915362,112196.43,64,112196.43,112096.86,2234151787483,57.6445,112196.43,20.1948,62844053346,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
